"ts" "magnitudes" "gen" "cat.idx"
67.3287148897417 3.03647724916338 0 1
86.6459083396458 3.3345806366995 0 2
73.8841382034982 3.49116090506206 0 2
67.4645963507955 3.02279010090507 0 3
67.3164647438847 3.02986888263542 0 3
79.0386628046945 3.07609683621658 0 4
67.2640480471849 3.47034385818521 0 5
68.1544542015029 3.12985950847374 0 5
67.2789771778957 3.4071624959316 0 5
67.5102762082474 3.02117287276875 0 5
76.0276536320874 3.3963650046734 0 6
67.2774847447369 3.22584485821647 0 6
63.7704200885238 3.17700628975791 0 7
69.3068739682612 3.083704637843 0 8
70.1644855076744 3.57886173186084 0 8
67.6017926340811 3.02294835012592 0 8
76.4989561045157 3.94845801105992 0 8
85.6502175446678 3.35477532111725 0 8
67.3229515721413 3.4447777082908 0 9
67.3279621254579 3.4755168865047 0 9
73.5115098796785 3.07271670122143 0 9
77.165796790584 3.03158553963606 0 9
73.3911354921789 3.19111571644204 0 10
88.6426191064336 3.1680140149723 1 10
67.2664169052072 3.75574123998132 0 11
67.5287426891328 4.92847748316126 0 11
67.6072074261807 3.07801079893197 0 11
65.3342855074233 3.03690002262801 0 12
86.9726402170977 3.18990530928551 0 12
82.0421288821295 3.09382781708139 0 12
72.5732742762156 3.28141791109229 0 13
63.7874635306007 2.99515489647262 0 13
69.9583826274693 3.01710377424861 0 13
67.5764442736505 3.32901869985883 0 13
88.8694189404875 3.00474427733246 1 13
67.267879159185 3.5349506794106 0 14
76.3957990167906 3.28105882426854 0 14
84.7169957884974 4.13111427513462 0 15
63.8462002395188 3.09178972996261 0 16
0.0606661446297541 3.34256393692736 0 17
88.5173478612093 3.0033156086202 0 17
88.8909869633887 3.0922719513208 1 17
68.8063737784384 2.99590530957784 0 18
67.2749595312512 3.01981832926783 0 18
84.4482959496243 3.17193341521232 0 18
87.5918600828254 3.30840999233403 0 18
89.2523877245646 3.17510246507424 1 18
67.8666720461592 3.17521665494595 0 19
67.7923964665578 3.23230126537439 0 20
78.4756078942145 3.05400962255278 0 21
78.8100918459428 3.13987938561347 0 21
67.4186262152505 3.43014999828928 0 22
1.91422872706243 3.42593233987033 0 23
67.7630944536665 3.74529704019966 0 23
68.0368246976429 3.19873629505443 0 23
85.9758724892016 3.17968498190268 0 23
88.0530173136115 3.42988036475795 0 23
67.3340889976301 3.30541125446732 0 24
68.4020051888972 3.23764407538742 0 24
63.7166922694053 3.18783506506791 0 25
67.3245728593263 4.01150702343291 0 25
68.685246218299 3.0741686960714 0 26
65.9191849066371 3.46415500896302 0 27
70.0202669844575 3.21888990032555 0 27
75.7839855654108 3.03750016529466 0 27
67.7199328380098 3.10632190545479 0 29
67.7699792080104 3.09596803931845 0 29
68.495143072116 3.61964372443789 0 30
81.1265698424195 4.52228319923871 0 30
85.5357610277077 3.45602512248509 0 31
0.0106206700234974 3.21546908400658 0 32
69.6442425252166 3.25682313215845 0 33
67.3574468478826 3.0684649589234 0 33
67.2897134343587 3.35537195260083 0 34
80.5949364230467 3.20561297487362 0 34
63.7592288850216 3.27590036450332 0 35
68.6146585287651 2.99091135661956 0 35
67.3494984748484 3.05536379695605 0 35
81.9147825131489 3.42328490693444 0 35
88.0458689687906 3.54756236378535 0 35
45.4509836361676 3.26836287372528 0 37
67.2939139981201 3.1468624479626 0 37
89.1468969568903 3.11636933987065 0 37
67.5041302817136 3.53243131613432 0 38
67.8802342854541 3.30084280120994 0 38
63.6834546623416 3.30369108591049 0 40
67.2573596298234 4.50694159875944 0 41
69.4859114695226 3.22656429430841 0 41
0.529292842517788 3.33516394025995 0 42
2.142951944096 3.0410337709066 0 42
67.2755920243119 3.08019285405559 0 42
67.5622978178494 3.04155760403912 0 42
63.9456014518088 2.99418683032561 0 43
66.9928733306287 2.99589031139512 0 43
67.6923004196359 3.25552430829544 0 43
86.003629196168 3.44984202106608 0 43
69.5038581479871 3.0276676884969 0 44
67.3885224911408 3.07586292225848 0 44
67.2682633479399 3.57914336178535 0 44
67.2743916794578 3.01769028769598 0 45
67.4136407387256 3.66755257469253 0 45
67.3569444472136 3.56805412296665 0 46
84.7309043367059 3.03657414014361 0 46
67.1763947295497 3.0307424198507 0 47
67.7722975385688 3.13850960239244 0 48
67.9450157486245 3.10052487962667 0 48
69.7895187654408 3.19117678579051 0 49
85.6758245076128 3.20095563677766 0 49
67.3293323309562 3.40946508158082 0 50
71.4907049511172 3.20931411507272 0 50
72.1178778784746 3.8224164303483 0 51
68.0350804705063 2.99298618830064 0 51
1.43865453802517 2.99604081433124 0 52
67.4353731509982 3.21118234379183 0 52
67.3082657584287 3.18625821000952 0 52
67.2612462176837 3.01970192897289 0 52
83.8550285325379 3.87878218723617 0 52
45.8764900075138 3.06458060143855 0 53
67.4939492818113 3.15439139701241 0 53
67.4832270362875 3.17247586080528 0 54
2.40796432737313 3.43872653197413 0 55
68.4681492118806 3.18671971843243 0 55
81.941874255873 3.22481125584295 0 55
64.303048935139 3.17696461454927 0 56
67.6982212755294 3.42902913092095 0 56
2.59233716522879 3.04672223943835 0 57
67.2973539652835 3.26946634808661 0 57
67.2595099698577 3.17318279560707 0 57
63.8156680034081 3.1343038009666 0 58
86.7994059683862 3.16748098715368 0 58
67.2609954297629 3.28684015772139 0 58
63.8604892310094 3.30652633095477 0 59
67.7241341109979 3.66547865518459 0 60
87.5430446588688 3.15365086255653 0 60
84.9266469128996 3.18855575754504 0 60
67.6788554107222 3.14185439995403 0 61
67.5185496715737 3.23498339290102 0 61
1.09873573259754 3.69787348074471 0 63
67.6620660940776 3.02937799797341 0 63
71.7392055432661 3.88139405107872 0 63
86.9677589416576 3.26675756404719 0 63
67.4406033565541 3.48939383592449 0 64
67.6048536222095 3.49608822973428 0 65
82.0656873137003 3.33634732119864 0 65
68.1229930329102 3.3089312150021 0 66
67.2722986466365 3.33912117853797 0 66
70.7106307258719 3.43294074669286 0 66
80.7338829417565 3.02085041122441 0 66
82.4201140555432 3.31094806734598 0 66
67.2585605882917 3.76260952025843 0 67
67.4565532846516 3.14513911871827 0 67
68.5592377138097 4.8583495307224 0 67
74.9686824293215 3.33353491249627 0 68
67.2862403031496 3.07808221187218 0 70
87.0970501751177 3.53066926241589 0 70
88.1450219753861 3.33359424465817 0 70
64.3292208517072 3.0668626183626 0 71
88.5532374089266 3.36186190375879 0 73
67.3770322467488 3.11474585844013 0 74
69.1247385423981 3.23780035288875 0 74
70.9762236407932 3.03896871885909 0 75
69.3256457341665 3.03648450420464 0 75
81.2113655067178 3.5554414955327 0 75
88.6812722761922 3.35445418154946 1 75
65.3021956732638 4.13885603047439 0 76
68.6579791614788 3.31799350163054 0 76
84.4700855488816 3.78772194382643 0 76
84.509628239999 3.15797845377063 2 76
72.783483871251 3.44867329623781 0 77
63.9332537181695 3.61391739472825 0 78
68.3586435429687 3.00837802770778 0 78
80.5949940947152 3.03427000276064 0 78
87.8137310640591 4.19360189382334 0 78
67.6026546804077 3.26123671528704 0 79
68.1992513701616 4.00835241389246 0 79
66.9969828366544 3.53280168709666 0 80
69.3087408417417 3.02752505494366 0 80
64.1120588827738 3.40832985682302 0 81
63.7389499364745 3.23954448262084 0 82
67.9942788986397 3.01691509339661 0 83
78.1395734726054 3.22707583908122 0 83
82.9107816148404 3.03369898584145 0 83
67.3488826016478 3.07322947411792 0 84
67.6377574073768 3.31964635435956 0 85
70.0496244957784 3.67016844958109 0 85
78.3024222890413 3.0879856608551 0 85
83.9166939772742 3.14195515480539 0 85
80.290203760634 3.03240677083779 0 86
63.7749048011708 3.00432283746719 0 87
67.3416460582135 3.18330733929755 0 87
73.5172903900226 3.97787483876408 0 87
67.461542198571 3.25278303517117 0 87
69.5790516223311 3.10947090734912 0 87
78.6443561988627 3.12119466141354 0 87
67.4023664222107 4.0857339469876 0 88
88.0514773583652 3.84324731859606 0 88
46.1698166061005 3.31978065002985 0 89
69.9332735392893 3.62727539597211 0 89
63.7927466979773 4.10013790541281 0 89
67.3722349754024 3.56382576848152 0 89
69.3629226353306 3.82041613909496 0 90
72.789944940257 3.13923298209887 0 91
67.3770479046483 3.70269988925545 0 91
68.5124136943785 3.28279103406707 0 91
82.4520200364386 3.15101232775519 0 91
67.2627044238865 3.12830332529922 0 92
73.3968057498118 3.40623436508 0 93
77.532726172223 3.17126292254915 0 93
84.3085149689565 3.00026632995531 0 93
89.1233355318934 3.45203147175876 1 93
67.2723633810846 3.91620484460352 0 94
88.185961073908 3.32161571920824 0 94
64.2059021073619 3.21569130723684 0 95
64.4888976098243 3.21429050335608 0 95
67.4179102913352 2.99695596114413 0 95
76.8537689862271 3.67785084030504 0 97
11.8810429659103 3.16828711545417 0 98
80.931663533598 3.169682489353 0 98
83.7429653301266 3.16759048319271 0 98
67.3152501910509 3.09296195461286 0 99
67.3731711326913 3.52212958956373 0 101
69.5651097442879 3.62735501268042 0 101
88.046154391404 3.24050791798715 0 101
67.4254204520071 3.32790625261904 0 102
67.9486509665211 5.01033859702124 0 102
67.3262992254979 3.46912091580674 0 102
88.1832604089596 3.41031037735423 0 102
88.4918730326269 3.0108632841185 1 102
67.2582514853894 3.56630259375267 0 103
68.0851229088001 4.35016003525143 0 103
73.5234350162648 3.04271903340947 0 103
67.3830184201638 3.4539435350549 0 104
69.4162905098697 3.07325686596175 0 104
80.5380745897023 3.05723967880905 0 104
64.2178500385155 3.31204237490713 0 105
68.7234493817924 3.17321355421456 0 105
67.6845712617781 4.04245803491219 0 107
71.2173600214913 3.48131754754415 0 107
1.57579551468293 3.51063885910691 0 108
68.6785609998459 3.15868103382339 0 108
80.5304246252416 3.19683447204352 0 108
67.4307759875129 3.21171502308796 0 110
69.6043952301681 3.30546012565723 0 110
67.2784012522276 3.23220261507165 0 111
67.3352282473707 3.05259148272399 0 111
78.6504447677603 3.12879721692161 0 111
71.5681555190571 3.46124352705239 0 111
88.8941145189844 3.90556631374936 1 111
63.7540557494248 3.19883738240705 0 112
84.8024838125283 3.18079878161201 0 112
71.8752388513219 3.38391986487896 0 113
67.333267581648 3.59193457233479 0 113
67.2983699760373 3.16451471228127 0 113
67.4488146626339 3.27872383103136 0 113
86.7456047795764 3.43028596903883 0 113
67.3132944385459 3.33054759407695 0 115
67.8880496081983 3.07798054217414 0 115
84.0809023229385 3.36218129159782 0 116
64.731686947207 3.98917038086437 0 116
83.2378640453867 2.99059675418337 0 116
30.3532502288333 3.26334520453588 0 117
64.9129534272412 3.02775865988009 0 117
67.3381224179413 3.49474696055968 0 117
67.3211320742063 3.12091837344302 0 118
67.7696350635233 3.27757900478829 0 118
63.9098808645019 3.0146224141917 0 119
67.2679838701332 3.17973543014583 0 119
71.4303838787796 3.69434856235963 0 119
88.4016691441454 3.27825554806559 1 119
72.2230002348547 3.38804612871805 0 120
67.3047544467692 2.99641953956279 0 120
0.0599700596818693 3.76967939331021 0 122
63.8544094066929 3.51046408852999 0 122
67.3485111150134 3.15549595524686 0 122
63.6605446452652 3.16927548265904 0 123
65.5995732640625 3.61885912092874 0 123
67.3852358012828 3.450862934217 0 123
83.9955765942376 3.82575166616013 0 123
10.4663552516411 3.10083766349069 0 124
69.1066752267552 3.39224183962982 0 124
63.6502848770586 3.26320526777417 0 125
68.643503564419 3.09411497886774 0 125
88.434543445582 3.2224451226126 0 126
67.2538846505369 3.08625937533404 0 127
67.2526967015881 3.18159855712913 0 127
68.0573698154407 3.09492011591095 0 127
86.7158274224345 3.50102383380573 0 127
3.49947913835108 3.92346816730215 0 128
63.7386908492765 3.21783780502608 0 128
67.7242004464324 3.53500254493068 0 128
68.3375614819332 3.62763789597058 0 128
68.6013662891342 3.24577096522992 0 128
71.484074198669 3.08812255815477 0 129
67.2638869942602 3.60126610121583 0 130
67.5806348502044 3.2848524170881 0 130
69.1089455234627 3.27631820846629 0 130
63.767147973985 3.02651589982031 0 131
67.2666318838844 3.55658081846326 0 131
87.8072706586848 3.12984013175425 0 131
72.1885635756687 3.10116701091658 0 132
74.2882401031852 3.03093745346814 0 133
83.1969546659612 3.2605880874545 0 133
71.8599145648199 3.19141909483749 0 135
64.4055265403894 4.14270689084328 0 135
67.4088838971181 3.10506358725603 0 135
67.5598872565908 3.07643463710425 0 136
67.4805481715249 3.05831478461151 0 136
67.274428679844 3.29928338557999 0 136
72.5934139743294 3.51308091680732 0 136
77.5907302829445 3.29244909019303 0 138
77.7133895448507 3.9425202673988 0 139
68.9986632296464 3.30273733308713 0 139
79.9871381462352 3.22079194026045 0 139
67.375875511431 3.07512242424104 0 140
67.2536124997375 3.87877858976786 0 140
68.2921550712455 3.63459185438554 0 140
70.7136897929379 3.68144370071314 0 140
67.2892842994072 3.01139481751242 0 141
67.6145757638657 3.18366320759994 0 141
76.3365150031988 3.03654443220981 0 142
89.1381244421743 4.24767885491039 1 142
89.1571440770974 3.54410310242659 2 142
63.7900860159301 4.56079437734454 0 143
72.0110828337491 3.22540315486624 0 143
74.3304840607848 3.26794400273657 0 143
5.47847313592643 3.185549398204 0 144
83.2381631768567 3.01875449078955 0 144
67.3420736856241 3.20416093276151 0 144
67.3508733927351 3.09514233046779 0 144
63.7523658968344 3.07278803122724 0 146
67.352596523166 3.26889777681432 0 146
67.3110616256691 3.24756385809982 0 146
67.735482201575 3.04295025442088 0 146
88.7430063106392 3.18301182535229 1 146
67.289479354257 3.69573843363035 0 147
80.5292643764693 4.35498523301323 0 147
88.0612185102105 3.22672810350353 0 147
67.906643478533 3.15511021394017 0 148
67.2533681670349 3.26517816077314 0 148
67.3605246723961 3.21823852111042 0 148
76.5527768550788 3.36703690951405 0 148
67.8639191284103 3.02733103275759 0 149
80.516181293836 3.2226181949356 0 149
87.3990621353194 3.74837085692211 0 150
67.3700892771244 3.34112061058987 0 150
63.6856593559111 3.08381566678987 0 151
65.8101813477341 3.01949238411001 0 152
67.5819693308113 3.27961695216907 0 152
67.5992992445768 3.13331473603926 0 152
82.8138586864122 3.11598786417563 0 152
67.7386017173822 3.02096865700563 0 153
70.3002345894291 3.31255571543421 0 153
68.439343152202 3.99585584064527 0 153
69.1505430408962 3.11053058418401 0 153
88.8104905227471 3.17359435133446 1 153
69.68572341395 3.1416009290138 0 154
65.5235646260727 3.23624027531201 0 154
75.7202920205117 3.43293474803678 0 154
89.1463296868553 3.06032565031396 0 154
73.0506105773551 3.42067259491802 0 155
83.6522990015793 3.15740795179918 0 156
78.9283426618544 3.23610266674757 0 157
80.6554685197207 3.13237518865448 0 157
83.9005629102758 3.07991124801977 0 158
69.1349695122731 3.11027878165787 0 158
67.2715857441924 3.27143048946951 0 158
79.7908698638515 4.12257252707747 0 158
63.979365812298 3.33647674311235 0 159
67.2579306376122 3.18885473207863 0 159
73.0267420222507 3.00467380469722 0 161
88.0593058502193 3.33340622526645 0 161
67.2597029850412 3.02934756533806 0 162
67.4133543213312 3.8040227124462 0 162
67.5686617399142 3.07884954162807 0 162
88.7482096382689 3.50150213774114 1 162
67.5487839886566 3.28611714374168 0 163
67.685246256079 3.59130484768575 0 163
0.0489645166237983 3.13154822953054 0 164
63.7968835545166 3.0171422367771 0 164
77.1867888288097 3.1395065559045 0 164
88.0927208246745 3.13428204099317 0 164
63.888071369702 3.06321597156099 0 165
67.5325234550279 3.38277499661992 0 166
84.5474653127339 3.48492465803078 0 166
88.3316941801265 3.76092087676001 1 166
88.5365664209046 3.27706320017406 1 166
88.3401276919062 3.39792494094648 2 166
82.2232863737634 3.34159340527211 0 167
73.2794863220646 3.6101839178344 0 167
88.8245126590711 3.39046030209468 0 168
67.2531176994074 3.22795978954369 0 169
88.6957284482003 3.01784205761179 1 169
67.2922822692266 3.37966989591582 0 170
67.3964608915176 3.29540698841085 0 170
67.5563774511991 3.27086310070404 0 170
74.9182785054808 3.74602138814012 0 170
2.5146541522669 3.62153448760642 0 171
67.3116526518222 3.47331305115594 0 171
67.4709483164533 3.53890368365591 0 171
26.1467660774242 3.05294079237611 0 173
0.00821775598113186 3.054108750255 0 173
67.6994921104717 3.40265770729518 0 173
63.6507672116003 3.02830873906587 0 174
64.2627622394255 3.0216091332049 0 174
0.0106430905298148 3.62785754294115 0 175
65.1673864125 3.32079734722086 0 175
88.4039263166294 3.21400501640682 1 175
68.6183764435139 2.99062065882783 0 176
89.1785619451937 3.24468729437665 1 176
67.2598820841429 3.73299358529472 0 177
67.4403699316358 3.60502712890697 0 177
67.4068061905679 3.64940560342645 0 177
63.7546044967632 3.90856479591578 0 178
67.5229502227989 3.38090029835979 0 178
68.3331357441872 3.31129766356484 0 178
67.4422197194211 3.30339269880486 0 178
64.3447881835894 3.16792593849263 0 179
63.7425542203958 2.99364735618814 0 179
67.2530469174368 3.0658627479773 0 179
67.2785516630002 3.27234948033818 0 179
81.1078574927496 3.72679053451909 0 179
89.1565985576178 3.18231876365452 0 179
0.172497316575052 3.21581789826962 0 180
74.7549170092665 3.39936336807855 0 180
67.3116140646125 3.40847660364317 0 180
65.9651410205863 3.20455649171716 0 181
63.9293290927273 3.13094187674004 0 182
88.3493737505423 3.28253091196892 0 183
64.8359849311358 3.02447301129218 0 184
68.2740371322086 3.33004370725896 0 184
67.5929892698702 3.53474553631873 0 185
67.6251114821691 3.38181185452125 0 185
88.1504926780014 3.05736107388471 0 185
77.4090662403487 3.84166665454254 0 186
72.1483305866017 3.34156958317288 0 186
86.0096474951943 3.87857959192663 0 186
67.2616686360495 3.4610382648919 0 187
67.2556433756717 3.15741681293267 0 187
89.1193907605291 3.10042519908008 1 187
73.3457635568983 3.08160521732421 0 188
87.0257540403042 3.83117417737393 0 188
71.0543604828518 3.03776179778831 0 189
63.8976061541992 3.02336500852791 0 190
67.5862058552491 3.41925417118322 0 191
67.3353084175583 3.19827557812086 0 191
67.986717695703 3.11647419162825 0 192
67.2533440871243 3.03078730831843 0 192
84.7063024778956 3.202109096844 0 192
0.610092231596074 3.44329482957644 0 193
67.3501102797186 3.01782544082043 0 193
85.1996107667063 3.22803668686125 0 193
63.7606905696528 3.83109279803022 0 194
67.4868970896162 3.05324699680509 0 194
67.6528355696622 2.99765343415367 0 194
63.8485778158888 3.66267006623251 0 195
67.2609712874145 3.34216124450549 0 195
69.4155065729519 3.49080074173926 0 196
84.0081399799281 3.69418573414214 0 196
88.9889778210588 3.24529696748388 1 196
5.87547131428216 3.19796917964445 0 197
1.46960919873114 3.19854477326555 0 197
75.9798239190407 3.15540953203316 0 197
67.2679537111456 3.59588778434326 0 198
67.5281128896761 3.35789641823754 0 198
68.0328766754609 3.380585910694 0 198
73.33744793671 3.00602933079571 0 198
67.262512197652 3.46470731257738 0 201
67.4810921924321 3.00870005942157 0 201
67.3654688059234 3.16320245809383 0 202
68.2321206453576 3.0529868500516 0 202
67.4800896307507 3.11922405424647 0 202
74.8983787870127 3.01829843811405 0 202
88.6730107706778 3.03955689004931 1 202
63.6495404774514 3.27433915275842 0 204
67.7627215401651 3.85938650765817 0 204
68.1038275522492 3.06045818540485 0 205
67.3650659899502 3.28674889038845 0 206
67.4933423704124 4.12254422796299 0 206
71.6007081999451 3.04179064043022 0 207
83.3357643006411 4.2547595764408 0 207
83.9452869924341 3.07793802175195 2 207
64.2647247078913 3.07473227299014 0 208
67.2597359687799 3.26195968834604 0 208
75.9835132342866 3.06832888486366 0 208
67.7002410427284 3.21487017060999 0 209
69.4374264467463 3.12636632054843 0 209
84.8694921613903 3.30816144771436 0 209
66.7060381561282 3.0188825657323 0 210
88.4214999116764 3.28311103540502 1 210
88.4602466183521 3.082846162901 1 210
66.3396335024823 3.31771459138967 0 211
67.5680546087599 4.99578722702128 0 211
67.2594786666388 3.21925771368198 0 212
71.6463810635581 3.43588984477166 0 212
67.2596726129999 3.06989305730889 0 212
82.3684701764036 3.33000683746345 0 213
78.6675494589318 4.61860461355579 0 213
82.0631093806313 3.07345129512957 0 213
87.9331771204724 3.16545894785814 0 213
68.6087945308478 3.34456581649645 0 214
88.883643572665 3.09542523560097 1 214
69.3302090824882 3.05558143168252 0 215
80.2538231823912 3.68735125742229 0 215
63.9489278845326 3.2335220319009 0 216
67.2822917059397 3.21347949156842 0 216
67.2638783044148 4.23936016103546 0 217
68.0974768132831 3.06300539192058 0 217
80.9441970413887 3.09965738397837 0 217
82.8511472109717 3.22497812611929 0 217
64.9727570965111 3.40627241945983 0 218
67.2654637925082 3.41962797804246 0 219
71.4124506431183 3.36184714464114 0 219
77.2224297401525 3.68176941431996 0 219
67.2629634034766 3.19927293255468 0 220
68.4179949610998 3.54475882936443 0 220
78.6600592410979 3.65456400956732 0 220
88.168025332542 3.62904207168535 0 220
72.6857530512364 3.22187117657343 0 221
63.8714004128579 3.75990980790066 0 222
67.3447803311967 3.06924592516966 0 222
67.746566093268 3.20334780220612 0 223
67.3537769526986 3.15642286864394 0 224
68.8706994933666 3.26009142024182 0 224
75.1755246662477 3.02336961198005 0 224
67.7255589117889 3.14430127539811 0 224
63.7427961813661 3.00824504242313 0 225
68.1969156698711 3.29821715938769 0 225
67.6618305311919 3.42408290663729 0 226
67.5437858688639 3.34592017470063 0 227
88.9042936186113 3.01804799480941 1 227
67.3316533833636 3.31072092292585 0 228
68.0232605644354 3.11053107634647 0 228
69.1612458482043 3.00134079525324 0 229
73.0700892365658 3.05567167858502 0 229
67.4382382942696 3.18291739529606 0 231
69.1669452657376 3.44430574564277 0 231
68.1222650533082 3.04603392401726 0 232
67.4791407987191 3.2157802218615 0 232
88.8147622125496 3.13967566277021 1 232
69.3218929767079 3.624012081017 0 233
67.425952241901 3.14061010039067 0 233
87.070678733057 3.23026806075836 0 233
67.2706775686345 3.17439877166747 0 234
67.3099037369043 4.41442581184177 0 234
67.536383680952 3.02245893219182 0 235
85.898474050071 3.02112416837391 0 236
67.3292241396633 3.11683505916834 0 237
69.2327483221384 3.13663885998302 0 237
66.6178981828991 3.00058186032523 0 238
69.2849663919036 3.08952449473337 0 238
82.0439665766989 3.11722130343933 0 238
0.197561382984945 2.99541117572308 0 240
64.8277634917447 3.21057522344602 0 240
67.2535487233312 3.25763050128433 0 240
87.2667677612083 3.07539489953744 0 240
88.5886647873554 4.13505358300314 0 240
