id,year,month,day,hr,min,sec,Lat,Lon,depth,Mw,time_date
316,2016,10,29,8,58,43,42.9563,13.0778,9.5,3.2,29/10/2016 08:58
317,2016,10,29,9,30,54,42.8612,13.0547,9.8,3.08,29/10/2016 09:30
318,2016,10,29,10,16,25,42.8493,13.153,9.3,3.55,29/10/2016 10:16
319,2016,10,29,14,28,51,43.0203,13.1002,9.3,3.06,29/10/2016 14:28
320,2016,10,29,15,16,19,42.8757,13.1948,9.7,3.29,29/10/2016 15:16
321,2016,10,29,16,24,33,42.814,13.0958,11.1,4.22,29/10/2016 16:24
322,2016,10,29,17,14,26,42.9618,13.0757,8.8,3.16,29/10/2016 17:14
323,2016,10,29,22,8,8,42.8257,13.1005,9.9,3.21,29/10/2016 22:08
324,2016,10,29,23,1,34,43.0653,13.0667,8.6,3.34,29/10/2016 23:01
325,2016,10,30,6,40,17,42.8398,13.1102,10,6.12,30/10/2016 06:40
326,2016,10,30,6,44,30,42.8507,13.0715,10,4.56,30/10/2016 06:44
327,2016,10,30,6,48,52,42.6915,13.1852,9.5,3.94,30/10/2016 06:48
328,2016,10,30,6,55,40,42.7392,13.1695,12.7,4.07,30/10/2016 06:55
329,2016,10,30,6,58,2,42.8992,13.0207,9.9,3.52,30/10/2016 06:58
330,2016,10,30,7,0,40,42.8762,13.0492,10.2,4.11,30/10/2016 07:00
331,2016,10,30,7,3,22,42.8048,13.129,9.3,3.87,30/10/2016 07:03
332,2016,10,30,7,4,59,42.8248,13.059,10.1,4.03,30/10/2016 07:04
333,2016,10,30,7,5,56,42.7902,13.1582,8.4,4.12,30/10/2016 07:05
334,2016,10,30,7,7,53,42.7142,13.1938,9.9,4.15,30/10/2016 07:07
335,2016,10,30,7,8,35,42.7107,13.1368,10,4.32,30/10/2016 07:08
336,2016,10,30,7,10,6,42.8058,13.1007,10.9,3.71,30/10/2016 07:10
337,2016,10,30,7,10,6,42.8043,13.1033,10.7,3.71,30/10/2016 07:10
338,2016,10,30,7,13,5,42.6982,13.2347,10.8,4.45,30/10/2016 07:13
339,2016,10,30,7,14,0,42.683,13.233,10,3.78,30/10/2016 07:14
340,2016,10,30,7,24,37,42.7188,13.2037,9,3.77,30/10/2016 07:24
341,2016,10,30,7,30,12,42.802,13.0852,10.1,3.69,30/10/2016 07:30
342,2016,10,30,7,31,8,42.8013,13.088,10.3,3.38,30/10/2016 07:31
343,2016,10,30,7,34,47,42.9223,13.1287,9.9,4.02,30/10/2016 07:34
344,2016,10,30,7,37,20,42.8773,13.1047,9.2,3.62,30/10/2016 07:37
345,2016,10,30,7,38,58,42.6932,13.161,10.6,3.88,30/10/2016 07:38
346,2016,10,30,7,40,32,42.771,13.1688,8.9,3.55,30/10/2016 07:40
347,2016,10,30,7,46,42,42.8983,13.1542,4.2,3.37,30/10/2016 07:46
348,2016,10,30,7,49,17,42.9152,13.1512,8,3.35,30/10/2016 07:49
349,2016,10,30,7,51,41,42.8743,13.1673,7.1,3.07,30/10/2016 07:51
350,2016,10,30,7,55,30,42.7807,13.1257,8.7,3.32,30/10/2016 07:55
351,2016,10,30,7,59,17,42.7873,13.0837,10.2,3.5,30/10/2016 07:59
352,2016,10,30,8,0,9,42.7978,13.1395,8.4,3.52,30/10/2016 08:00
353,2016,10,30,8,2,40,42.83,13.081,10.2,3.38,30/10/2016 08:02
354,2016,10,30,8,10,51,42.8578,13.0613,9.5,3.46,30/10/2016 08:10
355,2016,10,30,8,13,4,42.891,13.1575,8.3,3.54,30/10/2016 08:13
356,2016,10,30,8,16,33,42.8773,13.031,10.5,3.25,30/10/2016 08:16
357,2016,10,30,8,19,39,42.8982,13.1482,3.7,3.14,30/10/2016 08:19
358,2016,10,30,8,21,54,42.8208,13.1112,8,3.5,30/10/2016 08:21
359,2016,10,30,8,22,52,42.7355,13.1333,10.7,3.69,30/10/2016 08:22
360,2016,10,30,8,24,35,42.7782,13.0817,9.8,3.49,30/10/2016 08:24
361,2016,10,30,8,31,6,42.8928,13.0968,9.7,3.7,30/10/2016 08:31
362,2016,10,30,8,32,0,42.8962,13.1452,7.5,3.66,30/10/2016 08:32
363,2016,10,30,8,32,59,42.8175,13.1672,10.2,3.19,30/10/2016 08:32
364,2016,10,30,8,34,21,42.8573,13.0533,10.4,3.93,30/10/2016 08:34
365,2016,10,30,8,35,58,42.8322,13.0833,10.1,4.42,30/10/2016 08:35
366,2016,10,30,8,37,4,42.7308,13.2767,10.2,3.9,30/10/2016 08:37
367,2016,10,30,8,41,19,42.8847,13.1892,7.5,3.61,30/10/2016 08:41
368,2016,10,30,8,42,53,42.7738,13.214,10.1,3.19,30/10/2016 08:42
369,2016,10,30,8,45,37,42.8148,13.1497,10.1,3,30/10/2016 08:45
370,2016,10,30,8,48,49,42.8943,13.1503,8.1,3.41,30/10/2016 08:48
371,2016,10,30,8,55,52,42.8995,13.1018,4.3,3.31,30/10/2016 08:55
372,2016,10,30,8,56,44,42.7762,13.144,8.6,3.32,30/10/2016 08:56
373,2016,10,30,8,57,55,42.7138,13.2163,10.3,3.48,30/10/2016 08:57
374,2016,10,30,9,2,29,42.9312,13.2072,7.1,3.54,30/10/2016 09:02
375,2016,10,30,9,3,29,42.8578,13.1062,0.3,3.35,30/10/2016 09:03
376,2016,10,30,9,4,45,42.702,13.217,10.8,3.48,30/10/2016 09:04
377,2016,10,30,9,9,38,42.8157,13.2235,11.6,3.24,30/10/2016 09:09
378,2016,10,30,9,10,38,42.7817,13.064,10,3.15,30/10/2016 09:10
379,2016,10,30,9,17,39,42.8233,13.0833,10.1,3.15,30/10/2016 09:17
380,2016,10,30,9,18,28,42.8848,13.1613,7.8,3.36,30/10/2016 09:18
381,2016,10,30,9,23,52,42.8457,13.082,3.1,3.26,30/10/2016 09:23
382,2016,10,30,9,29,49,42.6728,13.1958,10.4,3.07,30/10/2016 09:29
383,2016,10,30,9,34,0,42.6802,13.2322,9.8,3.11,30/10/2016 09:34
384,2016,10,30,9,41,5,42.916,13.3162,26.5,3.34,30/10/2016 09:41
385,2016,10,30,9,45,34,42.7183,13.1823,8,3.2,30/10/2016 09:45
386,2016,10,30,9,47,9,42.6948,13.1953,9.8,3.13,30/10/2016 09:47
387,2016,10,30,9,50,27,42.7727,13.0742,9.3,3.48,30/10/2016 09:50
388,2016,10,30,9,51,3,42.8373,13.1183,7.7,3.62,30/10/2016 09:51
389,2016,10,30,9,56,24,42.807,13.1183,8,3.01,30/10/2016 09:56
390,2016,10,30,9,58,40,42.7777,13.1243,3,3.13,30/10/2016 09:58
391,2016,10,30,10,0,47,42.7628,13.1138,9.9,3.29,30/10/2016 10:00
392,2016,10,30,10,12,46,42.8547,13.0673,10.1,3.31,30/10/2016 10:12
393,2016,10,30,10,14,49,42.7037,13.1823,11.1,3.36,30/10/2016 10:14
394,2016,10,30,10,15,37,42.7412,13.2538,9.7,3.27,30/10/2016 10:15
395,2016,10,30,10,19,26,42.8152,13.1448,10.8,4.12,30/10/2016 10:19
396,2016,10,30,10,20,51,43.0618,13.0653,7.9,3.36,30/10/2016 10:20
397,2016,10,30,10,21,35,42.8022,13.1857,9.2,3.09,30/10/2016 10:21
398,2016,10,30,10,24,34,42.9367,13.2028,8.2,3.66,30/10/2016 10:24
399,2016,10,30,10,26,24,42.8358,13.0713,9.2,3.57,30/10/2016 10:26
400,2016,10,30,10,27,57,42.9313,13.2015,9.3,3.07,30/10/2016 10:27
401,2016,10,30,10,29,22,42.8552,13.2098,8.2,3.21,30/10/2016 10:29
402,2016,10,30,10,30,9,42.8437,13.0948,10.3,3.25,30/10/2016 10:30
403,2016,10,30,10,32,11,42.8957,13.1127,9.1,3.25,30/10/2016 10:32
404,2016,10,30,10,37,38,42.7168,13.2228,10.5,3.11,30/10/2016 10:37
405,2016,10,30,10,46,39,42.7133,13.2643,12.6,3.22,30/10/2016 10:46
406,2016,10,30,10,50,37,42.7827,13.084,9.7,3.87,30/10/2016 10:50
407,2016,10,30,11,0,49,42.8163,13.0937,9.7,3.53,30/10/2016 11:00
408,2016,10,30,11,5,54,42.9202,13.1862,7,3.56,30/10/2016 11:05
409,2016,10,30,11,14,20,42.8027,13.1902,9.6,3.66,30/10/2016 11:14
410,2016,10,30,11,20,21,42.8027,13.1883,9.6,3.9,30/10/2016 11:20
411,2016,10,30,11,21,8,43.0653,13.0673,8.1,4.14,30/10/2016 11:21
412,2016,10,30,11,23,23,42.9307,13.205,7.8,3.18,30/10/2016 11:23
413,2016,10,30,11,26,52,42.8487,13.1208,10,3.25,30/10/2016 11:26
414,2016,10,30,11,34,31,42.8917,13.1843,7.2,3.06,30/10/2016 11:34
415,2016,10,30,11,39,5,42.8472,13.1627,11.2,3.39,30/10/2016 11:39
416,2016,10,30,11,40,1,42.8918,13.1438,9.1,3.45,30/10/2016 11:40
417,2016,10,30,11,50,47,42.7833,13.097,9.8,3.04,30/10/2016 11:50
418,2016,10,30,11,58,17,42.8402,13.0557,10.2,3.99,30/10/2016 11:58
419,2016,10,30,12,2,26,42.7817,13.1377,10,3.28,30/10/2016 12:02
420,2016,10,30,12,3,17,42.8522,13.066,10.2,3.47,30/10/2016 12:03
421,2016,10,30,12,7,0,42.8445,13.0775,9.7,4.57,30/10/2016 12:07
422,2016,10,30,12,15,48,42.8963,13.1017,9.9,3.03,30/10/2016 12:15
423,2016,10,30,12,26,17,42.9365,13.1888,9.1,3.67,30/10/2016 12:26
424,2016,10,30,12,26,17,42.9313,13.1967,8,3.61,30/10/2016 12:26
425,2016,10,30,12,32,19,42.8468,13.1438,9.5,3.44,30/10/2016 12:32
426,2016,10,30,12,32,57,42.7152,13.2428,10.7,3.65,30/10/2016 12:32
427,2016,10,30,12,35,7,42.9168,13.1527,7.8,3.37,30/10/2016 12:35
428,2016,10,30,12,38,38,42.9193,13.1848,8.1,3.17,30/10/2016 12:38
429,2016,10,30,12,40,12,42.9125,13.195,8.1,3.18,30/10/2016 12:40
430,2016,10,30,12,49,21,42.7348,13.1862,9.9,3.16,30/10/2016 12:49
431,2016,10,30,12,52,25,42.8422,13.0877,10,3.17,30/10/2016 12:52
432,2016,10,30,12,54,15,42.8463,13.1183,10.4,3.02,30/10/2016 12:54
433,2016,10,30,12,57,40,42.9042,13.2022,8.8,3.14,30/10/2016 12:57
434,2016,10,30,13,2,31,42.7292,13.1533,10.1,3.46,30/10/2016 13:02
435,2016,10,30,13,14,16,42.7662,13.0612,10.8,3.46,30/10/2016 13:14
436,2016,10,30,13,18,31,42.8062,13.1947,9.6,3.23,30/10/2016 13:18
437,2016,10,30,13,21,28,43.0197,13.1247,8.8,3.55,30/10/2016 13:21
438,2016,10,30,13,23,23,43.0112,13.1187,7.7,3.36,30/10/2016 13:23
439,2016,10,30,13,34,54,42.8033,13.1653,9.2,4.52,30/10/2016 13:34
440,2016,10,30,13,38,35,42.7595,13.2063,19.4,3.07,30/10/2016 13:38
441,2016,10,30,13,38,59,42.6742,13.2418,10.7,3.02,30/10/2016 13:38
442,2016,10,30,13,42,5,42.9012,13.2218,3.6,3.32,30/10/2016 13:42
443,2016,10,30,13,47,26,42.9047,13.199,8.8,3.05,30/10/2016 13:47
444,2016,10,30,14,3,18,42.937,13.2105,8.5,3.63,30/10/2016 14:03
445,2016,10,30,14,7,20,42.7897,13.0688,10.4,3.17,30/10/2016 14:07
446,2016,10,30,14,14,19,42.9057,13.2002,8.1,3.8,30/10/2016 14:14
447,2016,10,30,14,14,39,42.7833,13.0868,10,3.84,30/10/2016 14:14
448,2016,10,30,14,16,11,42.7733,13.1057,10.6,3.05,30/10/2016 14:16
449,2016,10,30,14,22,27,42.6832,13.2077,12.4,3.17,30/10/2016 14:22
450,2016,10,30,14,24,44,42.7627,13.0638,10.4,3.62,30/10/2016 14:24
451,2016,10,30,14,31,21,42.9633,13.2175,2.6,3.01,30/10/2016 14:31
452,2016,10,30,14,45,22,42.8957,13.1592,8,3.56,30/10/2016 14:45
453,2016,10,30,14,48,22,42.9313,13.2117,9,3.05,30/10/2016 14:48
454,2016,10,30,14,50,34,42.6878,13.1863,13.3,3.11,30/10/2016 14:50
455,2016,10,30,15,11,20,42.938,13.2033,9.1,3.1,30/10/2016 15:11
456,2016,10,30,15,14,8,42.9333,13.201,7.2,3.04,30/10/2016 15:14
457,2016,10,30,15,18,7,42.8415,13.0448,10.7,3.17,30/10/2016 15:18
458,2016,10,30,15,19,3,42.7952,13.1357,9.4,3.15,30/10/2016 15:19
459,2016,10,30,15,25,6,42.7742,13.2005,10.6,3.08,30/10/2016 15:25
460,2016,10,30,15,25,38,42.8062,13.1437,10.2,3.11,30/10/2016 15:25
461,2016,10,30,15,31,49,42.8642,13.0952,10.7,3,30/10/2016 15:31
462,2016,10,30,16,6,30,42.8592,13.0862,11.6,3.4,30/10/2016 16:06
463,2016,10,30,16,7,21,43.065,13.066,9,3.59,30/10/2016 16:07
464,2016,10,30,16,13,52,42.819,13.1567,9.8,3.08,30/10/2016 16:13
465,2016,10,30,16,15,42,42.7818,13.1697,10,3.08,30/10/2016 16:15
466,2016,10,30,16,18,35,42.8268,13.0502,10.2,3.23,30/10/2016 16:18
467,2016,10,30,16,50,45,42.9252,13.2113,9.2,3.03,30/10/2016 16:50
468,2016,10,30,17,7,31,43.0657,13.0682,8.5,3.07,30/10/2016 17:07
469,2016,10,30,17,11,7,42.5633,13.2507,12,3.02,30/10/2016 17:11
470,2016,10,30,17,13,14,42.8105,13.0947,15.3,3.04,30/10/2016 17:13
471,2016,10,30,17,19,47,42.7618,13.1492,11.7,3,30/10/2016 17:19
472,2016,10,30,17,22,39,42.8442,13.1227,10.5,3.07,30/10/2016 17:22
473,2016,10,30,17,30,26,42.8707,13.0747,9.8,3.06,30/10/2016 17:30
474,2016,10,30,17,31,0,42.7987,13.2165,13,3.12,30/10/2016 17:31
475,2016,10,30,17,32,9,42.8885,13.1592,8,3.44,30/10/2016 17:32
476,2016,10,30,17,49,13,42.9132,13.1397,10.3,3.5,30/10/2016 17:49
477,2016,10,30,17,53,59,42.8762,13.2123,8.5,3.04,30/10/2016 17:53
478,2016,10,30,18,21,9,42.7903,13.152,9.6,3.98,30/10/2016 18:21
479,2016,10,30,18,23,58,43.0645,13.0767,8.9,3.17,30/10/2016 18:23
480,2016,10,30,18,39,29,42.8143,13.0962,10,3.47,30/10/2016 18:39
481,2016,10,30,18,51,51,42.7907,13.1475,9.6,3.17,30/10/2016 18:51
482,2016,10,30,18,53,22,42.8583,13.206,4.7,3.06,30/10/2016 18:53
483,2016,10,30,18,58,18,42.8007,13.147,10.2,3.16,30/10/2016 18:58
484,2016,10,30,19,19,11,42.8448,13.1647,10,3.11,30/10/2016 19:19
485,2016,10,30,19,28,26,42.7688,13.2308,10.6,3.33,30/10/2016 19:28
486,2016,10,30,19,29,39,42.7518,13.0352,9.4,3.07,30/10/2016 19:29
487,2016,10,30,19,32,47,42.9052,13.1913,10.9,3.26,30/10/2016 19:32
488,2016,10,30,19,33,34,42.7627,13.0567,10.8,3.09,30/10/2016 19:33
489,2016,10,30,19,43,36,43.0072,13.0693,8.9,3.39,30/10/2016 19:43
490,2016,10,30,20,9,55,42.7302,13.2038,10.1,3.17,30/10/2016 20:09
491,2016,10,30,20,31,18,42.8088,13.0902,10.2,3,30/10/2016 20:31
492,2016,10,30,20,35,3,42.8808,13.0967,9.3,3.01,30/10/2016 20:35
493,2016,10,30,20,41,54,42.9427,13.2188,9.2,3.1,30/10/2016 20:41
494,2016,10,30,20,47,8,42.9338,13.1988,9.5,3.18,30/10/2016 20:47
495,2016,10,30,20,52,16,42.9427,13.1367,10.6,3.35,30/10/2016 20:52
496,2016,10,30,21,57,10,42.7847,13.0727,10.2,3.08,30/10/2016 21:57
497,2016,10,30,22,13,42,42.7997,13.1648,9,3.08,30/10/2016 22:13
498,2016,10,30,22,19,43,42.9118,13.158,8.5,3.38,30/10/2016 22:19
499,2016,10,30,22,44,16,42.9023,13.1977,8.2,3,30/10/2016 22:44
500,2016,10,30,22,47,3,42.8072,13.1942,10.1,3.42,30/10/2016 22:47
501,2016,10,30,23,5,31,42.9123,13.1973,8.5,3.5,30/10/2016 23:05
502,2016,10,30,23,6,59,42.9158,13.2067,8.6,3.03,30/10/2016 23:06
503,2016,10,30,23,9,10,42.9142,13.0458,10.8,3.25,30/10/2016 23:09
504,2016,10,30,23,26,39,42.7173,13.1757,10.9,3.03,30/10/2016 23:26
505,2016,10,30,23,52,29,42.7798,13.1168,9.9,3.43,30/10/2016 23:52
506,2016,10,30,23,56,19,42.8283,13.0898,11.1,3.6,30/10/2016 23:56
507,2016,10,31,0,11,10,42.7815,13.1033,10.4,3.27,31/10/2016 00:11
508,2016,10,31,0,16,35,42.7468,13.1878,9.4,3.02,31/10/2016 00:16
509,2016,10,31,0,30,30,42.7462,13.1275,9.9,3.37,31/10/2016 00:30
510,2016,10,31,0,45,31,42.8038,13.0947,10.7,3.21,31/10/2016 00:45
511,2016,10,31,1,1,33,42.7943,13.0348,10.3,3.24,31/10/2016 01:01
512,2016,10,31,1,35,25,42.7393,13.1802,10.6,3.1,31/10/2016 01:35
513,2016,10,31,1,48,21,42.9027,13.1475,9.3,3.35,31/10/2016 01:48
514,2016,10,31,2,2,23,42.7852,13.118,12.2,3.19,31/10/2016 02:02
515,2016,10,31,2,15,29,42.8322,13.1188,10.3,3.09,31/10/2016 02:15
516,2016,10,31,2,34,9,42.7807,13.1063,10.2,3.01,31/10/2016 02:34
517,2016,10,31,2,49,41,43.0702,13.0658,8.7,3.55,31/10/2016 02:49
518,2016,10,31,2,59,14,42.6193,13.3025,9.9,3.42,31/10/2016 02:59
519,2016,10,31,3,5,45,42.8417,13.0548,9.8,3.34,31/10/2016 03:05
520,2016,10,31,3,27,40,42.7655,13.085,10.6,4.24,31/10/2016 03:27
521,2016,10,31,3,31,30,42.8908,13.1768,9.2,3.01,31/10/2016 03:31
522,2016,10,31,3,32,37,42.9455,13.1907,8.1,3.66,31/10/2016 03:32
523,2016,10,31,4,20,28,42.8932,13.1857,8.3,3.16,31/10/2016 04:20
524,2016,10,31,4,22,18,42.8418,13.0567,10.8,3.35,31/10/2016 04:22
525,2016,10,31,4,49,16,42.7907,13.0678,10,3.15,31/10/2016 04:49
526,2016,10,31,4,50,16,42.8867,13.1655,9.1,3.08,31/10/2016 04:50
527,2016,10,31,5,18,5,42.7742,13.2103,9.9,3.11,31/10/2016 05:18
528,2016,10,31,6,17,19,42.7707,13.2073,9.9,3.9,31/10/2016 06:17
529,2016,10,31,7,5,44,42.8413,13.129,10,4.19,31/10/2016 07:05
530,2016,10,31,7,10,21,42.9378,13.2177,8.9,3.26,31/10/2016 07:10
531,2016,10,31,8,37,33,43.0252,13.0772,8.4,3.49,31/10/2016 08:37
532,2016,10,31,8,40,35,42.8063,13.1358,8.5,3.32,31/10/2016 08:40
533,2016,10,31,8,58,9,42.807,13.193,10,3.25,31/10/2016 08:58
534,2016,10,31,9,34,17,42.8155,13.1508,8.9,3.57,31/10/2016 09:34
535,2016,10,31,9,37,6,42.9078,13.1143,9.3,3.03,31/10/2016 09:37
536,2016,10,31,10,18,38,42.9032,13.2095,7.4,3.02,31/10/2016 10:18
537,2016,10,31,11,3,6,42.7733,13.0773,10.1,3.29,31/10/2016 11:03
538,2016,10,31,11,23,33,42.6918,13.2707,11.1,3.07,31/10/2016 11:23
539,2016,10,31,12,15,15,42.9217,13.2175,8.6,3.16,31/10/2016 12:15
540,2016,10,31,14,31,25,43.0557,13.1273,8.4,3.27,31/10/2016 14:31
541,2016,10,31,14,52,20,42.8748,13.0607,9.9,3.05,31/10/2016 14:52
542,2016,10,31,15,8,4,42.7518,13.1445,15.6,3.16,31/10/2016 15:08
543,2016,10,31,15,55,27,42.8998,13.1448,8.2,3.43,31/10/2016 15:55
544,2016,10,31,16,43,6,42.8463,13.1572,10.5,3.1,31/10/2016 16:43
545,2016,10,31,17,14,44,42.765,13.0518,10.3,3.17,31/10/2016 17:14
546,2016,10,31,17,40,31,42.9453,13.1968,7.8,3.1,31/10/2016 17:40
547,2016,10,31,17,58,19,42.7383,13.149,18.8,3.11,31/10/2016 17:58
548,2016,10,31,20,24,16,42.9397,13.2147,7.7,3.19,31/10/2016 20:24
549,2016,10,31,21,9,9,42.8923,13.1818,14.5,3.03,31/10/2016 21:09
550,2016,10,31,22,24,53,42.8058,13.0477,10.7,3.3,31/10/2016 22:24
551,2016,10,31,23,55,53,42.9458,13.1988,7.2,3.2,31/10/2016 23:55
552,2016,11,1,0,36,36,42.8542,13.0842,9.3,3.15,01/11/2016 00:36
553,2016,11,1,0,40,34,42.931,13.0588,10,3.08,01/11/2016 00:40
554,2016,11,1,2,34,44,42.798,13.1812,10,3.01,01/11/2016 02:34
555,2016,11,1,2,35,48,42.663,13.2165,11.4,3.18,01/11/2016 02:35
556,2016,11,1,2,44,9,42.775,13.0317,10.4,3.15,01/11/2016 02:44
557,2016,11,1,3,19,5,42.9087,13.3088,24.6,3.7,01/11/2016 03:19
558,2016,11,1,3,41,27,42.9027,13.3113,24.7,3.17,01/11/2016 03:41
559,2016,11,1,4,9,15,42.5843,13.3522,19.4,3.09,01/11/2016 04:09
560,2016,11,1,4,55,41,42.7758,13.1443,11.2,3.01,01/11/2016 04:55
561,2016,11,1,6,36,5,43.0085,13.1428,9.4,3.57,01/11/2016 06:36
562,2016,11,1,6,43,33,43.0138,13.14,8.2,3.2,01/11/2016 06:43
563,2016,11,1,7,32,50,42.9018,13.0487,9.7,3.05,01/11/2016 07:32
564,2016,11,1,7,56,39,42.9995,13.1583,9.9,4.73,01/11/2016 07:56
565,2016,11,1,8,0,22,43.0098,13.1503,9.8,3.23,01/11/2016 08:00
566,2016,11,1,8,1,26,43.0077,13.1338,7.6,3.3,01/11/2016 08:01
567,2016,11,1,8,7,24,42.9912,13.1492,9.6,3.45,01/11/2016 08:07
568,2016,11,1,11,32,43,42.7342,13.2063,11.7,3.15,01/11/2016 11:32
569,2016,11,1,11,41,51,42.6858,13.1525,13.2,3.17,01/11/2016 11:41
570,2016,11,1,11,54,26,42.8002,13.1862,8.9,3.02,01/11/2016 11:54
571,2016,11,1,15,13,43,42.9047,13.1693,8.9,3.61,01/11/2016 15:13
572,2016,11,1,16,0,59,42.7948,13.1053,11.6,3.26,01/11/2016 16:00
573,2016,11,1,16,30,30,42.9328,13.2082,9.2,3.23,01/11/2016 16:30
574,2016,11,1,17,4,34,42.8802,13.0763,11.3,3.14,01/11/2016 17:04
575,2016,11,1,17,5,34,42.8017,13.0993,10.7,3.25,01/11/2016 17:05
576,2016,11,1,17,59,13,42.8057,13.1353,10.2,3.48,01/11/2016 17:59
577,2016,11,1,18,2,54,42.8117,13.1273,10.8,3.79,01/11/2016 18:02
578,2016,11,1,18,3,7,42.8023,13.1598,9.2,3.85,01/11/2016 18:03
579,2016,11,1,18,6,22,42.8965,13.3172,24.4,3.19,01/11/2016 18:06
580,2016,11,1,18,47,50,42.7288,13.2203,10,3.4,01/11/2016 18:47
581,2016,11,1,19,3,20,42.8013,13.032,10.3,3.66,01/11/2016 19:03
582,2016,11,1,20,38,20,42.92,13.2017,9,3.12,01/11/2016 20:38
583,2016,11,1,20,46,26,43.0148,13.1383,9.7,3.13,01/11/2016 20:46
584,2016,11,2,5,30,58,42.9137,13.1348,9.7,3.2,02/11/2016 05:30
585,2016,11,2,6,7,48,42.7773,13.0812,10.4,3.4,02/11/2016 06:07
586,2016,11,2,6,8,48,43.0352,13.0568,9.6,3.49,02/11/2016 06:08
587,2016,11,2,6,41,13,42.7962,13.1668,10,3.5,02/11/2016 06:41
588,2016,11,2,7,37,22,42.7132,13.1927,10.1,3.17,02/11/2016 07:37
589,2016,11,2,9,27,43,43.0008,13.1508,6.2,3.1,02/11/2016 09:27
590,2016,11,2,11,13,52,42.7775,13.2047,9.4,3.33,02/11/2016 11:13
591,2016,11,2,12,5,14,43.0387,13.117,8.1,3.09,02/11/2016 12:05
592,2016,11,2,14,25,59,42.8847,13.1473,10.7,3.21,02/11/2016 14:25
593,2016,11,2,15,53,2,43.0308,13.0453,9.9,3.44,02/11/2016 15:53
594,2016,11,2,17,45,37,42.801,13.1447,10.6,3.15,02/11/2016 17:45
595,2016,11,2,19,26,47,42.9282,13.2067,9.4,3.43,02/11/2016 19:26
596,2016,11,2,19,27,41,42.9413,13.1473,9.8,3.37,02/11/2016 19:27
597,2016,11,2,19,37,49,42.8782,13.0678,8.4,3.98,02/11/2016 19:37
598,2016,11,2,21,57,33,42.8808,13.185,7.7,3.31,02/11/2016 21:57
599,2016,11,2,22,10,56,43.0413,13.0573,9.5,3.06,02/11/2016 22:10
600,2016,11,2,22,57,3,42.7077,13.2293,9.6,3.05,02/11/2016 22:57
601,2016,11,3,0,35,1,43.0285,13.049,8.4,4.83,03/11/2016 00:35
602,2016,11,3,1,18,31,42.6553,13.3142,7.8,3.09,03/11/2016 01:18
603,2016,11,3,1,46,29,43.0247,13.0647,9.9,3.08,03/11/2016 01:46
604,2016,11,3,2,38,32,42.9702,13.1492,10.5,3.22,03/11/2016 02:38
605,2016,11,3,7,39,7,42.8338,13.121,9.8,3.41,03/11/2016 07:39
606,2016,11,3,10,14,13,42.7822,13.2057,9.9,3.32,03/11/2016 10:14
607,2016,11,3,11,59,17,42.9093,13.2198,8.9,3.51,03/11/2016 11:59
608,2016,11,3,12,22,20,42.9222,13.2025,8.9,3.35,03/11/2016 12:22
609,2016,11,3,13,10,45,42.693,13.178,13.6,3.72,03/11/2016 13:10
610,2016,11,3,14,41,29,42.9938,13.0763,8.7,3.54,03/11/2016 14:41
611,2016,11,3,17,26,34,43.0347,13.0648,9.4,3.16,03/11/2016 17:26
612,2016,11,3,19,16,39,43.0163,13.0538,10.2,3.19,03/11/2016 19:16
613,2016,11,3,20,32,40,42.7935,13.1102,10.5,3.71,03/11/2016 20:32
614,2016,11,3,21,10,24,42.7577,13.0543,10.7,3.41,03/11/2016 21:10
615,2016,11,3,23,24,35,42.8657,13.0988,10.2,3.35,03/11/2016 23:24
616,2016,11,4,0,17,32,42.8708,13.0703,10.3,3.16,04/11/2016 00:17
617,2016,11,4,0,41,27,42.7627,13.1702,8,3.13,04/11/2016 00:41
618,2016,11,4,1,32,9,43.0042,13.0745,8.8,3.18,04/11/2016 01:32
619,2016,11,4,1,33,0,42.9073,13.2152,9.1,3.03,04/11/2016 01:33
620,2016,11,4,2,8,43,42.6768,13.2072,12.8,3.14,04/11/2016 02:08
621,2016,11,4,2,8,44,42.6772,13.2062,12,3.59,04/11/2016 02:08
622,2016,11,4,9,58,28,43.01,13.0722,9.7,3.02,04/11/2016 09:58
623,2016,11,4,10,48,33,42.8713,13.1332,8.5,3.27,04/11/2016 10:48
624,2016,11,4,14,31,31,42.9798,13.1348,7.8,3.2,04/11/2016 14:31
625,2016,11,4,15,15,26,42.9868,13.1328,8.6,3.11,04/11/2016 15:15
626,2016,11,4,23,45,21,42.7902,13.1348,10.5,3.37,04/11/2016 23:45
627,2016,11,5,0,42,6,42.8322,13.2317,13.3,3.06,05/11/2016 00:42
628,2016,11,5,3,20,56,42.8082,13.1432,10.3,3.08,05/11/2016 03:20
629,2016,11,5,6,46,33,43.0618,13.0652,9.2,3.03,05/11/2016 06:46
630,2016,11,5,8,17,40,42.6987,13.1472,11.8,3.55,05/11/2016 08:17
631,2016,11,5,8,25,30,42.6795,13.1817,13.1,3.09,05/11/2016 08:25
632,2016,11,5,9,39,35,42.9508,13.2077,9,3.11,05/11/2016 09:39
633,2016,11,5,9,45,43,42.9097,13.1938,8.6,3.12,05/11/2016 09:45
634,2016,11,5,11,5,24,42.9365,13.2117,7.5,3.39,05/11/2016 11:05
635,2016,11,5,11,5,45,42.9488,13.2298,9.4,3.82,05/11/2016 11:05
